id,Länk,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Byggår,Förening,Energiklass,Avgift,Pris/m²,Antal besök,Adress,Pris,Beskrivning,Driftkostnad,Uteplats
2286,"https://www.hemnet.se/bostad/lagenhet-3,5rum-tomelilla-kommun-tomegatan-48-b-21393694",Bostadsrätt,3.5,80.8,,2,1988,BRF Åke,E,5253,10829,,Tomegatan 48 B,875000,"De rosa husen längst upp på Tomegatan har alltid varit populära, en kombination av en välskött förening, centrumnära läge och en trivsam innergård är starka bidrag.\r\n\r\nBalkonger är alltid uppskattat, här finner du två, båda under tak varav en i skönt söderläge. Skönt är även utrustningen med värmepump vilket håller kostnader på en behaglig nivå.\r\nLägenheten genomsyras av en ljus och neutral färgskala med vaca golv och vita väggar, vilket ger ett luftigt och fräscht intryck. I hallen möts du av laminatgolv i grått, här finns plats för avhängning och extra förvaring i garderob. Intill ligger det ljusa och praktiska köket som erbjuder plats för matlagning och sociala stunder vid matplatsen för fyra. Här flödar det naturliga ljuset in och görmet till en trivsam plats. Både köket och det intilliggande vardagsrummet är genomgångsrum som ger en trivsam atmosfär med grönskande utsikt över både den lummiga innergården och den fina gatusidan. Bostadens sovrum har gott om plats för dubbelsäng med tillhörande möblemang och även en mindre arbetsplats för dig som så vill. Här finns också förvaring i vardera två garderober. Badrummet går i en fin och neutral färgskala samt är utrustat med hörndusch och praktisk handdukstork. Den praktiska tvättstugan är av äldre snitt men med modern maskinpark.\r\nInnergården är i det närmaste en egen oas för de boende, under sommaren grillar man gärna medan barnen leker på gräsmattorna. Välkomna!",26800,
2287,https://www.hemnet.se/bostad/lagenhet-3rum-almhog-malmo-kommun-rodkullastigen-9b-21393540,Bostadsrätt,3,69.5,Ja,3,1960,HSB BRF Fosiedal i Malmö,E,5153,18633,,Rödkullastigen 9B,1295000,"Elegant bostad med en ljus atmosfär på ett fritt insynsskyddat läge och fantastiska gröna omgivningar! Mysig inglasad balkong med eftermiddagssol skapar trevlig villakänsla. Kök med stor matplats, sovrum och sällskapsrum med fina och påkostade golv samt ett badrum i klassiska färger! Gott om förvaringsutrymme i hallen. Nära Nya Hyllie, populära Emporia och shopping på Mobilia! Det är bara att flytta in! Varmt välkomna på visning!",3000,
2288,https://www.hemnet.se/bostad/lagenhet-2rum-rorsjostaden-malmo-kommun-foreningsgatan-50a-21393662,Bostadsrätt,2,55,Nej,4,1914,BRF Dadeln 24,E,5186,36273,,Föreningsgatan 50A,1995000,"Välkommen till denna charmiga tvårummare på ostört läge i city! Hissen tar oss upp till fjärde våningen där bostaden är belägen med samtliga fönster vända in mot gården. Öppna ytor, härligt ljusinsläpp från fönster i tre väderstreck och fransk balkong i söder är bara några fina attribut som denna bostad bjuder på. Den öppna planlösningen i kök och vardagsrum ger fina sällskapsytor med en kökshalvö som delar av och erbjuder sittplats. Lägg därtill ett mysigt sovrum i generös storlek, ett stilrent helkaklat badrum och bra förvaring i en klädkammare. Här bor du i en vacker rosa fastighet från tidigt 1900-tal med tillgång till en grönskande gård med grillmöjligheter. Utanför porten väntar mysiga Rörsjöstaden med promenadstråk och caféer samt som det är gångavstånd till citypulsen och goda kommunikationer vid Värnhemstorget. Vi ses på visning!",2640,
2289,https://www.hemnet.se/bostad/lagenhet-2rum-dockan-malmo-kommun-lilla-varvsgatan-47a-21392744,Bostadsrätt,2,53,Nej,1,2018,BRF Varvet,C,3345,40566,,Lilla Varvsgatan 47A,2150000,"Välkommen till Lilla Varvsgatan 47!\r\n\r\nDen här charmiga tvåan på Lilla Varvsgatan 47 ligger bekvämt en halv trappa upp i ett välskött bostadshus. Med en boyta på 53 kvadratmeter erbjuder lägenheten gott om utrymme för både par och ensamhushåll som söker ett praktiskt boende med stil och komfort. Här får du både modern standard och en inbjudande atmosfär som passar perfekt för dig som vill bo centralt men ändå uppskattar lugn och ro.\r\n\r\nNär du stiger in i bostaden möts du av en rymlig hall med goda förvaringsmöjligheter. Från hallen öppnar sig de övrigamen i en smart och effektiv planlösning. Vardagsrummet har en trivsam karaktär och gott om plats för både soffgrupp och matsalsdel, vilket gör det till en perfekt yta för både avkoppling och socialt umgänge.\r\n\r\nKöket är praktiskt och stilrent med moderna vitvaror, goda arbetsytor och förvaringsmöjligheter. En särskild höjdpunkt är den praktiska köksön, som skapar en trevlig och funktionell yta för både matlagning och mingel. Här finns även utrymme för ett mindre matbord, vilket gör köket både funktionellt och mysigt.\r\n\r\nSovrummet är lugnt beläget och rymmer en dubbelsäng samt garderobslösningar för klädförvaring. Det fräscha badrummet är helkaklat och utrustat med dusch, wc och tvättmaskin.\r\n\r\nLägenheten har även tillgång till ett gemensamt grönområde, och det finns goda kommunikationsmöjligheter med både buss och tåg i närheten. Beläget i det populära området Dockan, har du nära till vattnet och fina promenadstråk, samt ett brett utbud av restauranger, caféer och butiker. Området kombinerar det bästa av stadslivet med närheten till naturen och är ett attraktivt val för många.",,
2290,https://www.hemnet.se/bostad/lagenhet-1rum-kavlinge-kommun-radmansgatan-2d-21393590,Bostadsrätt,1,41,,1,,Riksbyggens BRF Kävlingehus nr 4,G,4162,20122,,Rådmansgatan 2D,825000,"Ett stenkast från stationen finner vi denna rymliga etta en trappa upp i huset. Här bor man i en välskött fastighet med stor mysig innergård. Bostaden är mycket  ljus och har en trevlig planlösning med ytterst välplanerade kvadratmeter.  Då bostaden har en trevlig planlösning där man kan gå runt ett varv mellanmen så känns den mycket större än en etta. Färgsättningen är sober och modern på ett mycket smakfullt sätt så här är det bara att flytta in och trivas gott i denna så mysiga bostad. Balkongen har ett fint läge mot grönskande omgivningar och har ett tak som skyddar mot väder och vind. I närområdet finns fina promenadstråk trots att man befinner sig mitt i de centrala delarna av Kävlinge.  Du har ett par minuters gångväg till affärer, restauranger  och all service som man behöver tillgå. Bostaden ligger endast ett par minuter från Kävlinge station så det är ett helt perfekt pendlingsläge med tåg. Låter detta som ditt nästa hem? Varmt välkommen på visning!",5148,
2291,https://www.hemnet.se/bostad/lagenhet-4rum-surbrunnen-ystads-kommun-maskinistgatan-3-a-21392578,Bostadsrätt,4,102.7,Nej,1,2007,BRF Tornet i Ystad,D,6213,26241,,Maskinistgatan 3 A,2695000,"På högt och grönskande läge, bredvid Surbrunnsparken, finner vi nu detta moderna hem för dig som söker något utöver det vanliga. Med tre sovrum, två badrum och välkomnande sällskapsytor, sveper detta hem över 102,7 kvadratmeter. Här har all färgsättning noga valts ut av färgstylist för att få den perfekta stämningen i bostadens alla. Sällskapsytorna bjuder in till trivsamma stunder och samvaro, med en harmonisk planlösning som smälter samman vardagslivets komfort med modern atmosfär. Den härliga uteplatsen lockar in till många soliga dagar och trevliga grillkvällar, samtidigt som den egna parkeringsplatsen gör vardagen smidig och bekväm. Här, nära Källan skola, Ystad Arena och matbutiker, finner du det perfekta familjeboendet. Varmt välkomna till visning!",12686,Ja
2292,https://www.hemnet.se/bostad/lagenhet-3rum-lomma-centralt-lomma-kommun-hamntorget-6-21393313,Bostadsrätt,3,82,Ja,3,2009,BRF Oscarshus i Lomma,F,4715,52378,,Hamntorget 6,4295000,"Välkomna till en underbar lägenhet på Hamntorget 6 i populära Brf Oscarhus, byggt 2009 av Skanska som ett 55+ boende. Här bor man högt upp i huset på tredje våningen och det är vacker havsutsikt med Lomma hamn i förgrund. Ifrån den rymliga balkongen har man utsikt mot Varstorget, Hamntorget, centrum och biblioteket. Här finns även en elektrisk markis då läget åt sydväst bjuder på många härliga soltimmar under dagen och kvällen. Det är en levande stadsbild nedanför med rörelse och läget är perfekt mellan hamnen och centrum. Bekvämt avstånd till det bästa av Lomma. Lägenheten är i välskött skick och planlösningen är optimal med två sovrum samt badrum med tvättmaskin och torktumlare. Det stora vardagsrummet har mycket ljusinsläpp ifrån två väderstreck och även inifrån ser man den härliga utsikten med vattendrag och trädtoppar. Köksinredning är från kvalitativa HTH i vitt och rostfria vitvaror ifrån Siemens. Samtliga har fina golv i ekparkett, original. Detta är en oerhört fin lägenhet i en välskött förening. Föreningen har en gemensamhetslokal med kök för de större kalasen och gemensamma frivilliga aktiviteter. Även övernattningslägenhet finns att hyra för medlemmarna. Till boendet finns även en fin innergård. Gällande parkering finns det möjlighet till plats i garage eller i föreningens skyddade carport, se föreningens info. Varmt välkomna att boka in er till visningen!",5400,
2293,"https://www.hemnet.se/bostad/lagenhet-2,5rum-bjorka-odaa-helsingborgs-kommun-tellusgatan-113a-21393001",Bostadsrätt,2.5,82,,2,1983,BRF Skogsgläntan,D,5788,14573,,Tellusgatan 113A,1195000,"Välkommen till ditt framtida hem på Tellusgatan 113A!\nHär har du chansen att sätta din egen prägel och skapa ditt drömboende från grunden.\n\nDenna genomgående lägenhet på 82 kvadratmeter har stor potential. Stort sovrum, vardagsrum, kök och badrum. I lägenheten finns det också ett tredje med ett mindre fönster som man kan använda som en klädkammare, kontor eller gästrum. En stor balkong i sydvästläge bjuder på härlig utsikt över det grönskande området och skapar en perfekt plats för avkoppling och umgänge. I anslutning till bostaden finns dessutom ett stort isolerat förråd som tillhör lägenheten.\n\nDu bor i ett attraktivt bostadsområde med närhet till hela familjens behov. Här finns flera förskolor, skolor, aktiviteter och grönområden, samt Väla Centrum och Väla Park. Från Ödåa har du goda buss- och tågförbindelser till Helsingborg C, och för bilpendlaren är E6/E4 inom räckhåll på bara två minuter. Väla köpcentrum, endast några hundra meter från ytterdörren, erbjuder ett brett utbud av butiker för den shoppingsugna.\n\nI bostadsrättsföreningen finns ett mindre gym för medlemmarnas användning, en övernattningslägenhet för dina gäster samt en samlingslokal perfekt för möten och festligheter. Här finns även garage och parkering, separat kösystem gäller. \n\nVälkommen på visning, välkommen hem!",4200,
2294,https://www.hemnet.se/bostad/lagenhet-2rum-tomelilla-tomelilla-kommun-vastergatan-43-21391834,Bostadsrätt,2,54,Ja,1,1958,HSB BRF Bläckfisken i Tomelilla,,4196,,,Västergatan 43,Pris saknas,"Välplanerad och trivsam bostadsrättslägenhet i markplan med fin uteplats/balkong med grind som vetter mot parkering och gräsmatta. Attraktiv hyresnivå inklusive värme, vatten och fiber!",6185,Ja
2295,"https://www.hemnet.se/bostad/lagenhet-1,5rum-limhamns-sjostad-malmo-kommun-magasinsgatan-7b-21350647",Bostadsrätt,1.5,34,Ja,,,BRF Atmosfären Limhamn,C,2911,46912,,Magasinsgatan 7B,1595000,"Bara några meter från havet ligger Rosengrens gata och denna fina lägenhet med inglasad balkong med havsutsikt. Här bor du i en ljus gavellägenhet med fönster i två väderstreck. Kök och vardagsrum ligger i öppen social planlösning och sovrummet rymmer både dubbelsäng och förvaring i en stor skjutdörrsgarderob. Trots det attraktiva läget nere vid vattnet så är boendet väldigt lugnt och det finns ingen trafik utanför. I föreningen finns övernattningsrum om man har gäster, och vill man spontant träffa grannar i området kan man gå ner till boulebanan som är öppen för alla. \r\n\r\nLimhamns Sjöstad har under senare år genomgått en stor utveckling som lockar allt fler av stadens invånare. Området expanderar ännu och nyligen öppnades bl.a. en stor Ica på Geijersgatan. Tack vare minimalt trafikflöde bland bostäderna är det många familjer och djurvänner som söker sig hit. Här blir varje dag en dag vid havet! För pendlaren tar man sig snabbt och smidigt till Hyllie Station och Öresundsbron om så önskas.",,
2296,https://www.hemnet.se/bostad/lagenhet-2rum-edvinshem-ystads-kommun-molletorget-1b-21391702,Bostadsrätt,2,56,Ja,2,1956,Riksbyggen BRF Ystadshus nr 2,E,3035,22321,,Mölletorget 1B,1250000,"Välkommen till Mölletorget 1B och denna trivsamma lägenhet på andra våningen. Ett av Ystads många populära bostadsområde med gångavstånd till såväl Norra promenaden och centrum som till badstrand, hav och restauranger. Här bor du också med närhet till affär, konditori samt busshållplats – bekvämt och bra läge!\r\nLägenheten på andra våningen är praktisk, lättmöblerad och erbjuder bra förvaring. Ett ombonat kök med en varm känsla där ekluckorna harmonierar snyggt med den mörka bänkskivan och de rostfria vitvarorna. Matbordet för fyra personer får enkelt plats här.\r\nVardagsrummet är rymligt och ger plats för både soffa och matbord. Från vardagsrummet nås den inglasade balkongen i västerläge som utökar bostadens kvadratmetrar då den går att nyttja flitigt under större delen av året.  Badrummet är helkaklat med dusch och erbjuder även toppmatad tvättmaskin så att du snabbt och smidigt kan tvätta när som du behöver. \r\n\r\nBra förvaring erbjuds i klädkammaren som nås från hallen och för extra förvaring finns ett rymligt förråd i källaren samt även ett sk. matförråd.\r\n\r\nBostad i lugnt område med närhet till allt – välkommen!",3540,
2297,https://www.hemnet.se/bostad/lagenhet-2rum-rabylund-lunds-kommun-agronomvagen-8-21392715,Bostadsrätt,2,55,,1,2020,BRF Sjösidan i Lund,C,3557,41727,,Agronomvägen 8,2295000,"Välkommen till Agronomvägen 8 i Lund, en stilren och modern tvårumslägenhet på 55 kvm. Här bor du med genomgående vita väggar och vackert parkettgolv som ger en ljus och fräsch känsla. Den rymliga, inglasade uteplatsen är perfekt för avkoppling året runt, och det stora trädäcket samt den välskötta gräsmattan skapar en underbar utomhusmiljö för sociala tillställningar och lugna stunder. En bostad som erbjuder det bästa av både inomhus- och utomhusliv, redo för dig att flytta in och trivas!",2640,
2298,https://www.hemnet.se/bostad/lagenhet-2rum-nobeltorget-malmo-kommun-vitemollegatan-1c-21392779,Bostadsrätt,2,53,Nej,3,1944,HSB BRF Kastanjen i Malmö,F,4447,18774,,Vitemöllegatan 1C,995000,"Välkommen till denna ljusa gavellägenhet på Vitemöllegatan 1C, perfekt belägen på ett centralt läge i Malmö. Med sin genomgående planlösning och gavelläge erbjuder denna bostad en härlig känsla av ljus och rymd. \r\n\r\nBostaden består av två och kök, där både vardagsrum och sovrum har ljusa fräscha väggar och rikligt med ljusinsläpp. Dessutom finns det en stor klädkammare som ger gott om förvaringsutrymme för alla dina behov. I sovrummet finns det även gott om plats för garderober och större säng. \r\n\r\nPå 53 kvadratmeter finner du här ett rymligt Ikea kök med gott om förvaringsmöjligheter. Här finns även integrerade vitvaror som kyl/frys, integrerad ugn & mio, spishäll och fläkt . Helkaklat badrum utrustat med toalett, dusch och handfat.\r\n\r\nDen trevliga och fräscha insidan och det citynära läget intill Nobeltorget gör detta till ett attraktivt boende. Här erbjuds gångavstånd till Folkets Park och Möllan, samt närhet till trendiga kvarter med ett brett serviceutbud av shopping, restauranger & cafféer. För pendlaren finns här dessutom goda kommunikationer!\r\n\r\nKort sagt, denna genomgående gavellägenhet erbjuder en bra storlek på alla och goda förvaringsmöjligheter. Missa inte chansen att få bo på detta attraktiva läge i Malmö. Välkommen på visning!",,
2299,https://www.hemnet.se/bostad/lagenhet-2rum-erikslust-malmo-kommun-kopenhamnsvagen-48a-21392726,Bostadsrätt,2,62,Ja,2,1952,HSB BRF Pukan i Malmö,F,3907,35403,,Köpenhamnsvägen 48A,2195000,"I stabila och omtyckta HSB-föreningen Brf Pukan välkomnar vi er in till denna charmiga tvårumslägenhet ligger perfekt belägen. Invändigt erbjuds en ljus, enhetlig och välskött interiör som noggrant har valts för att behålla en klassisk men samtidigt modern stil. Från vardagsrummet når ni balkongen som vetter fritt mot grönskan och rymmer gott om plats för möblering. Detta blir snabbt en naturlig plats att njuta av under de varma dagarna, kanske efter ett dopp i det blå, som ligger på kort cykelavstånd i Ribersborg. Vidare erbjuds självklart bekvämligheter såsom diskmaskin och generösa förvaringslösningar. För att ytterligare underlätta den annars hektiska vardagen finns populära Ica Malmborgs och Lidl bara tvärs över gatan, tillsammans med enkel tillgång till goda kommunikationer som tar er vidare om så önskas. Detta boende passar perfekt för den som värdesätter ordning och reda men även bekvämlighet i sitt val av bostad.",6400,
2300,https://www.hemnet.se/bostad/lagenhet-2rum-edvinshem-ystads-kommun-malmovagen-13c-21392312,Bostadsrätt,2,61.5,,2,1964,HSB BRF Stadener i Ystad,D,4887,22683,,Malmövägen 13C,1395000,"På andra våningen i en eftertraktad HSB-förening finner vi denna fantastiska och nyrenoverade tvårumslägenhet som utstrålar känsla av modern elegans. \n\nDet är tydligt att lägenheten präglas av genomtänkt och påkostad design. Här flödar ljuset in i varje vrå och skapar en luftig atmosfär som välkomnar oss hem. Den rymliga inglasade balkongen i västerläge erbjuder gott om plats för att skapa en underbar utomhusoas där vi kan njuta av både måltider och avkoppling.\n\nKöket är en modern pärla i en häftig design, som både imponerar med funktionalitet och stil. Badrummet är smakfullt helkaklat och utstrålar en tidlös elegans. \n\nDetta boende är helt enkelt perfekt för den som värdesätter en modern och bekväm livsstil där man kan flytta in och trivas från första stund. Här får vi möjlighet att uppleva det bästa av både komfort och stil i en välkomnande och inspirerande atmosfär.",9096,
2301,https://www.hemnet.se/bostad/lagenhet-1rum-dammfri-malmo-kommun-pilakersvagen-4-b-21344316,Bostadsrätt,1,25,,3,1951,HSB BRF Ängdala i Malmö,F,2683,41800,,Pilåkersvägen 4 B,1045000,"Välkommen till denna välplanerade enrummare på populärt läge. Vi välkomnas in i hallen med avhängningsmöjligheter direkt till höger samt bra med förvaring i två inbyggda garderober. Badrummet är placerat rakt fram och är i fräscht originalskick utrustat med badkar, WC samt handfat. I vardagsrummet/allrummet finns plats för både soffa, säng och matplats. Fönster i väst ger ett härligt ljus under eftermiddag och kväll. Köket, i anslutning till allrummet, är klassiskt med vita köksluckor och mörk bänkskiva. Utrustat med spishäll, ugn, fläkt samt kyl/frys. Lägenheten har genomgående parkettgolv och ljusa väggar. \n\nHär bor du på lugn och trivsam adress i Slottstaden/Dammfri med promenadavstånd till såväl hav och parker som Malmö city. HSB Brf Ängdala erbjuder förutom välskötta utrymmen även en trevlig innergård och hiss från markplan.",,
2302,https://www.hemnet.se/bostad/lagenhet-4rum-elinegard-malmo-kommun-hogatan-11-21392421,Bostadsrätt,4,90,Ja,2,2016,BRF Spira,B,6346,35500,,Högatan 11,3195000,"Välplanerad 4:a i modern fastighet från 2018! Här bor du bekvämt med hiss och två härliga balkonger som ger sol i stort sett hela dagen. Det stora vardagsrummet och den öppna planlösningen till köket skapar en perfekt yta för sociala tillställningar. Köket är fullt utrustat med alla bekvämligheter du behöver. Det fräscha badrummet erbjuder både dusch, tvättmaskin och torktumlare för extra bekvämlighet. \r\n\r\nOmrådet är familjevänligt och kombinerar grönskande parker med närhet till stadens puls. Här finns allt du behöver på bekvämt avstånd – skolor, förskolor, mataffärer och mysiga caféer. Området erbjuder dessutom utmärkta kommunikationer, med både bussar och pendeltåg som snabbt tar dig in till city. Perfekt för den som vill njuta av lugnet i ett modernt kvarter, men ändå ha stadslivet nära till hands!",7836,
2303,https://www.hemnet.se/bostad/lagenhet-4rum-lunds-kommun-varvadersvagen-4a-21323118,Bostadsrätt,4,97.5,Ja,3,1964,HSB BRF Vårregnet i Lund,E,4640,28667,,Vårvädersvägen 4A,2795000,"Rymlig familjebostad med välplanerade kvadratmeter. Här erbjuds tre sovrum, vardagsrum med generösa ytor, balkong mot solvänliga söder och ett kök med gott om förvaring och plats för matbord. Stora fönster i motsatta väderstreck skänker lägenhet rikligt med ljus. I bostadens norra del finns det stora badrummet med duschhörna, wc och tvättstuga. Här finns genomgång mellan två av sovrummen och den stora klädkammaren som idag även används som hemmakontor. Vid ingången når man bostadens gäst-wc, det tredje sovrummet, köket samt det generösa vardagsrummet. Sällskapsytorna är placerade mot trivsamma söder med stora fönsterpartier och vaca träd tätt inpå. En fantastisk lägenhet på naturnära läge med mycket charm som måste upplevas på plats!\r\n\r\nKlostergården ligger i södra Lund på ca 5 minuters cykelavstånd från stadskärnan. Området är omtyckt för sin lugna karaktär med flera trevliga promenadslingor. Sankt Lars och Källby Dammar som ligger i närheten är mycket uppskattade grönområden. På Klostergården finns också en mataffär, konditori och utmärkta pendlingsmöjligheter både till Malmö och övriga Lund. Lägg därtill goda pendlingsmöjligheter med bussar, närheten till motorvägen samt Klostergårdens nya tågstation.",,
2304,https://www.hemnet.se/bostad/lagenhet-2rum-varpinge-lunds-kommun-osten-undens-gata-5-20797019,Bostadsrätt,2,69.3,Ja,2,1992,BRF Värpingehem nr 3,D,5142,27345,,Östen Undéns gata 5,1895000,På populära Värpinge i stabil förening ligger denna mycket välplanerade 2:a med välutnyttjade kvadratmeter och stora sociala sällskapsytor. Ljus och trevlig öppen planlösning med välplanerat kök. Stor inglasad balkong i söderläge mot innergården. Här finns allt för den som söker vardagslyx med närhet till centrum samt optimala pendlingsmöjligheter.,2400,
2305,https://www.hemnet.se/bostad/lagenhet-2rum-slottsstaden-malmo-kommun-tarningholmsgatan-13d-21392374,Bostadsrätt,2,67,Ja,2,1946,BRF Vemmenhög 6,E,4347,38731,,Tärningholmsgatan 13D,2595000,"I alltid lika populära Slottsstaden välkomnar denna rymliga tvårummare med solig balkong! Placerad på en hörna erbjuder lägenheten fönster i två väderstreck som fyller hemmet med ljus och skapar en härligt luftig atmosfär. Klassiska attribut såsom fiskbensparkett och generös takhöjd sätter tydlig prägel och kompletteras av ett modernt kök i ljus färgskala. Det tilltagna vardagsrummet är perfekt för sociala tillställningar eller avkopplande kvällar hemma med gott om plats för såväl soffa som matgrupp. Härifrån öppnar dubbeldörrar upp mot balkongen i söderläge där ni kan njuta av solen från morgon till kväll med fri utsikt åt både öster och väster. Därtill bjuds det på ett trivsamt sovrum med bra garderobsförvaring, hall med klädkammare samt ett helkaklat badrum. Här i hjärtat av Slottsstaden bor ni med närhet till såväl parker som city och stranden samt som det finns gott om mysiga restauranger och caféer inom gångavstånd. Varmt välkomna hit!",2400,
2306,https://www.hemnet.se/bostad/lagenhet-2rum-bastad-bastads-kommun-hundestedsvagen-4-21390762,Bostadsrätt,2,30,,3,2012,BRF Citadellet i Båstad,,4400,38333,,Hundestedsvägen 4,1150000,"Nu finns chansen att förvärva detta bekymmersfria boende i centrala Båstad. Här erbjuds en fin, yteffektiv tvåa om 30 kvadratmeter med helkaklat badrum och renoverat kök. Ett lättskött boende som passar studenten, sommargästen eller den permanentboende. Från lägenheten har du gångavstånd till allt vad händelserika Båstad har att erbjuda. Strand och bad, shoppinggator och restauranger, service och kommunikation. Föreningen godkänner dessutom andrahandsuthyrning för dig som söker en extra intäkt när du själv inte nyttjar lägenheten. Välkommen till Hundestedsvägen 4!",,
2307,https://www.hemnet.se/bostad/lagenhet-3rum-teckomatorp-svalovs-kommun-platslagaregatan-2i-21392464,Bostadsrätt,3,80,Nej,1,2023,BRF Smedlyckan i Teckomatorp,C,7695,21250,,Plåtslagaregatan 2I,1700000,"Välkommen till ditt drömhem i nybyggda Teckomatorp! Denna moderna bostadsrätt erbjuder allt du kan önska för ett bekvämt och stilfullt boende. Med två rymliga sovrum, varav ett med en elegant walk-in closet, får du gott om förvaring och komfort.\r\n\r\nDen öppna planlösningen mellan kök och vardagsrum skapar en social och ljus atmosfär, perfekt för både vardagsmys och middagar med vänner. Köket är modernt och fullt utrustat, med plats för både matlagning och umgänge. Det stora, helkaklade badrummet erbjuder lyx i vardagen, och den egna tvättstugan gör hemmet extra praktiskt.\r\n\r\nUteplatsen är en oas för avkoppling, med både ett trädäck för sköna sommarkvällar och en gräsmatta där barnen kan leka eller du kan njuta av soliga dagar. Här bor du nära naturen, men med närhet till all service och kommunikationer, skolskjuts precis utanför dörren, som gör vardagen smidig.\r\n\r\nVälkommen till ert blivande hem!",19200,Ja
2308,https://www.hemnet.se/bostad/lagenhet-1rum-sommarlust-istianstads-kommun-oxhagsvagen-23-21390403,Bostadsrätt,1,31,Ja,3,,HSB BRF Geten i Kristianstad,E,2402,20968,,Oxhagsvägen 23,650000,"Välkommen till denna kvadratsmarta enrummare på bra läge. Sommarlust är ett eftertraktat område på grund av sin lugna men ändå centrala placering. Härifrån har man nära till centrum, Högskolan, mataffärer, promenadstråk och mycket mer. Med välskötta ytskikt och en smart planlösning är detta en optimal bostad för studenten eller den som söker ett mindre och inflyttningsklart boende. Välkommen att boka in dig på visning!",4000,
2309,https://www.hemnet.se/bostad/lagenhet-2rum-slottsstaden-malmo-kommun-vastra-istinelundsvagen-37b-21392434,Bostadsrätt,2,69.5,Ja,4,1948,BRF Bidevind,G,5009,40216,,Västra istinelundsvägen 37B,2795000,"I hjärtat av Slottsstaden på namnstarka Västra Kristinelundsvägen har vi nu nöjet att presentera denna hemtrevliga bostad. Belägen högst upp i huset välkomnas vi här av en väldisponerad planlösning vilken idag nyttjas som 2,5 och kök, med möjlighet till 3 och kök om behovet uppstår (se alternativ planritning). Enhetlig parkett löper över golvet och neutrala kulörer samsas fint med ljusinsläppet från fönster i genomgående väderstreck. Det sociala vardagsrummet inbjuder till trevliga tillställningar och i köket samlas vi gärna ing den tilltagna köksön för matlagning i goda vänners lag. Lägg där till ett rofyllt sovrum, badrum, goda förvaringsmöjligheter - och pricken över i:et, en underbar västerbalkong med utsikt över det lummiga närområdets vaca grönska. Här bor vi bekymmersfritt i en välskött förening med närhet till alla vardagens bestyr. Med matbutiker, shopping, service, svalkande havsbad och kommunikationer runt knuten lämnas vi inget ytterligare att önska. Vi ses på visning!",7320,
2310,https://www.hemnet.se/bostad/lagenhet-2rum-ostra-sorgenfri-malmo-kommun-ostra-farmvagen-42c-21392292,Bostadsrätt,2,60,Ja,2,1955,HSB BRF Ganbo i Malmö,E,4142,21583,,Östra Farmvägen 42C,1295000,"En lägenhet att trivas i på en gång! Tidslös, stilren och fräsch lägenhet med stort ljusinsläpp och goda sällskapsytor i kök, vardagsrum och balkong. Med välbevarade originaldetaljer får bostaden extra charm och personlighet. Här bor du i lugnt och trivsamt område med god grannsämja och en stabil förening med god ekonomi. Underbar och välskött stor trädgård med en trevlig fontän och körsbärsträd precis utanför huset. Utmärkta kommunikationer med buss och tåg som snabbt tar dig till Malmö C eller Triangelstationen.",,
2311,https://www.hemnet.se/bostad/lagenhet-5rum-elinegard-malmo-kommun-vetefaltsgatan-21a-21391398,Bostadsrätt,5,117,Nej,0,,,,7850,37607,,Vetefältsgatan 21A,4400000,"Välkommen till Brf Bruka och en rymlig femma med öppen planlösning mellan kök och vardagsrum. Här får du en egen entré och en uteplats i soligt söderläge. \n\nDu kan även njuta av fyra sovrum, varav ett är lite större och rymmer dubbelsäng. Här får du plats med hela familjen!\n\nKöket är från Marbodal och är fullt utrustat – här saknar du inte något. Du får även möjlighet att välja bland tre fasta inredningsstilar i köket: Sand, Tall och Kalk. Stilarna är helt kostnadsfria och ger dig möjlighet att hitta en inredning som passar just dig. Mer information finns på projektsidan.\n\nDet helkaklade badrummet går i samma valda stil som köket. Här är det bland annat utrustat med tvättmaskin och torktumlare. Du får också en gäst-wc med tillhörande dusch.",,Ja
2312,https://www.hemnet.se/bostad/lagenhet-1rum-lund-centrum-lunds-kommun-gylleholmsgatan-20854275,Bostadsrätt,1,46,Ja,,,BRF Teaterkatten,,2949,57609,,Gylleholmsgatan,2650000,"Lägenheten ligger på fjärde våningen och har en yteffektiv och välplanerad planlösning. Köket är längsgående mot ena väggen och har bra arbetsyta. Balkongen som ligger ut mot gatan nås från köksdelen. Genom att köpa till glasväggar (eget val) finns möjlighet att skapa en separat sovdel. Badrummet har kombinerad tvätt/torktumlare. Det finns tre inredningsstilar att kostnadsfritt välja mellan. Varje stil inom konceptet är noga designat och genomarbetat för att hålla över tid och samtidigt kännas aktuellt väldigt länge. På projektets hemsida kan du läsa mer om vad som ingår i Stil Äng, Fjäll och Fjord. Utöver det finns även möjlighet till egna val som du också kan läsa mer om på projektsidan.",4764,
